SetName,Cycle,Time_S,Temperature_°C,X_Displacement_um,Y_Displacement_um,X_Force_mN,Y_Force_mN,X_MeasuredStrain_%,Y_MeasuredStrain_%
Precon1,1-Preload,0,23.7,0,0,-12,12,-1.73472E-16,1.38778E-15
Precon1,1-Preload,0.1,23.7,20,0,10,1,-3.67333E-05,-0.013027341
Precon1,1-Preload,0.2,23.7,40,0,10,4,0.079078236,-0.035008969
Precon1,1-Preload,0.3,23.7,60,0,9,0,0.145580494,-0.074697232
Precon1,1-Preload,0.4,23.7,80,0,14,1,0.222092988,-0.104097629
Precon1,1-Preload,0.5,23.7,100,0,8,2,0.275686375,-0.132544716
Precon1,1-Preload,0.6,23.7,120,0,9,0,0.369875674,-0.155115912
Precon1,1-Preload,0.7,23.7,140,0,8,2,0.413490458,-0.189251778
Precon1,1-Preload,0.8,23.7,160,0,13,3,0.489724888,-0.228288486
Precon1,1-Preload,0.9,23.7,180,0,10,0,0.544968465,-0.273270802
Precon1,1-Preload,1,23.7,200,0,10,2,0.619607498,-0.298487943
Precon1,1-Preload,1.1,23.7,220,0,7,1,0.671443316,-0.333207972
Precon1,1-Preload,1.2,23.7,240,0,11,5,0.752751009,-0.404262607
Precon1,1-Preload,1.3,23.7,260,0,14,0,0.783449549,-0.459605303
Precon1,1-Preload,1.4,23.7,280,0,14,4,0.848706763,-0.505897173
Precon1,1-Preload,1.5,23.7,300,0,8,2,0.899339177,-0.561231423
Precon1,1-Preload,1.6,23.7,320,0,13,4,0.96228311,-0.597974507
Precon1,1-Preload,1.7,23.7,340,0,13,2,1.006899269,-0.659665737
Precon1,1-Preload,1.8,23.7,360,0,15,4,1.061527272,-0.750613626
Precon1,1-Preload,1.9,23.7,380,0,9,2,1.117241222,-0.747693413
Precon1,1-Preload,2,23.7,400,0,13,1,1.185763373,-0.77194949
Precon1,1-Preload,2.1,23.7,420,0,19,2,1.222692901,-0.90064503
Precon1,1-Preload,2.2,23.7,440,0,18,5,1.276091543,-0.903013474
Precon1,1-Preload,2.3,23.7,460,0,18,-1,1.340709779,-1.029032198
Precon1,1-Preload,2.4,23.7,480,0,16,5,1.395574481,-1.033821536
Precon1,1-Preload,2.5,23.7,500,0,21,3,1.425832413,-1.159926938
Precon1,1-Preload,2.6,23.7,520,0,20,4,1.517168906,-1.218578013
Precon1,1-Preload,2.7,23.7,540,0,25,0,1.569106737,-1.305473951
Precon1,1-Preload,2.8,23.7,560,0,17,6,1.616255372,-1.378420305
Precon1,1-Preload,2.9,23.7,580,0,25,0,1.608239827,-1.393613051
Precon1,1-Preload,3,23.7,600,0,21,2,1.680195167,-1.571329513
Precon1,1-Preload,3.1,23.7,620,0,25,-1,1.842306485,-1.606982319
Precon1,1-Preload,3.2,23.7,640,0,23,4,1.913605974,-1.689815102
Precon1,1-Preload,3.3,23.7,660,0,25,0,1.967434672,-1.68725585
Precon1,1-Preload,3.4,23.7,680,0,27,2,2.004857809,-1.837723422
Precon1,1-Preload,3.5,23.7,700,0,31,1,2.003834927,-1.872312467
Precon1,1-Preload,3.6,23.7,720,0,27,4,2.135030356,-1.90750427
Precon1,1-Preload,3.7,23.7,740,0,28,2,2.109023774,-2.005165014
Precon1,1-Preload,3.8,23.7,760,0,31,1,2.162399171,-1.995857646
Precon1,1-Preload,3.9,23.7,780,0,33,1,2.237155367,-2.088063266
Precon1,1-Preload,4,23.7,800,0,31,1,2.29781067,-2.057120051
Precon1,1-Preload,4.1,23.7,820,0,40,0,2.313338349,-2.201420106
Precon1,1-Preload,4.2,23.7,840,0,37,2,2.405913578,-2.127951354
Precon1,1-Preload,4.3,23.7,860,0,45,-1,2.369508138,-2.290120493
Precon1,1-Preload,4.4,23.7,880,0,38,2,2.646675874,-2.240989152
Precon1,1-Preload,4.5,23.7,900,0,44,2,2.734637558,-2.27253895
Precon1,1-Preload,4.6,23.7,920,0,40,0,2.722460342,-2.311497203
Precon1,1-Preload,4.7,23.7,940,0,46,-1,2.788789163,-2.327183906
Precon1,1-Preload,4.8,23.7,960,0,41,3,2.930291189,-2.481102193
Precon1,1-Preload,4.9,23.7,980,0,46,-1,2.892411768,-2.478190789
Precon1,1-Preload,5,23.7,1000,0,43,2,2.896366332,-2.588961596
Precon1,1-Preload,5.1,23.7,1020,0,51,-2,3.057089409,-2.520595457
Precon1,1-Preload,5.2,23.7,1040,0,48,2,2.99758213,-2.483604004
Precon1,1-Preload,5.3,23.7,1060,0,51,2,3.093543128,-2.522951933
Precon1,1-Preload,5.4,23.7,1080,0,54,-2,3.113371969,-2.613401422
Precon1,1-Preload,5.5,23.7,1100,0,54,0,3.226711549,-2.582811589
Precon1,1-Preload,5.6,23.7,1120,0,50,2,3.230561224,-2.584423661
Precon1,1-Preload,5.7,23.7,1140,0,58,1,3.31052402,-2.699026828
Precon1,1-Preload,5.8,23.7,1160,0,52,2,3.351281721,-2.626898701
Precon1,1-Preload,5.9,23.7,1180,0,65,-1,3.366355831,-2.737071591
Precon1,1-Preload,6,23.7,1200,0,56,1,3.497727029,-2.839896358
Precon1,1-Preload,6.1,23.7,1220,0,63,0,3.501059075,-2.815977095
Precon1,1-Preload,6.2,23.7,1240,0,61,0,3.481647328,-2.896221387
Precon1,1-Preload,6.3,23.7,1260,0,65,0,3.651839308,-2.872862327
Precon1,1-Preload,6.4,23.7,1280,0,64,-1,3.606631411,-2.872354674
Precon1,1-Preload,6.5,23.7,1300,0,68,4,3.702390837,-2.814266194
Precon1,1-Preload,6.6,23.7,1320,0,65,1,3.686359217,-2.732045617
Precon1,1-Preload,6.7,23.7,1340,0,72,0,3.731315958,-2.838268922
Precon1,1-Preload,6.8,23.7,1360,0,67,2,3.760966231,-2.915347372
Precon1,1-Preload,6.9,23.7,1380,0,70,0,3.789746508,-2.860558372
Precon1,1-Preload,7,23.7,1400,0,70,2,3.954380747,-2.975625024
Precon1,1-Preload,7.1,23.7,1420,0,77,-1,3.949415168,-2.960905942
Precon1,1-Preload,7.2,23.7,1440,0,70,3,4.061206273,-3.072383236
Precon1,1-Preload,7.3,23.7,1460,0,78,2,4.068977059,-2.992602008
Precon1,1-Preload,7.4,23.7,1480,0,78,2,4.129241794,-3.061794262
Precon1,1-Preload,7.5,23.7,1500,0,79,1,4.133759683,-3.098650272
Precon1,1-Preload,7.6,23.7,1520,0,77,3,4.155894257,-3.000702618
Precon1,1-Preload,7.7,23.7,1540,0,86,2,4.311689226,-3.057168377
Precon1,1-Preload,7.8,23.7,1560,0,77,0,4.245549759,-3.106652653
Precon1,1-Preload,7.9,23.7,1580,0,86,2,4.476114592,-3.236666032
Precon1,1-Preload,8,23.7,1600,0,80,4,4.434369987,-3.082810057
Precon1,1-Preload,8.1,23.7,1620,0,84,1,4.490790631,-3.111567035
Precon1,1-Preload,8.2,23.7,1640,0,84,-1,4.547676727,-3.193079276
Precon1,1-Preload,8.3,23.7,1660,0,89,3,4.559268369,-3.226915519
Precon1,1-Preload,8.4,23.7,1680,0,84,5,4.521965703,-3.138043874
Precon1,1-Preload,8.5,23.7,1700,0,94,1,4.686562665,-3.18471421
Precon1,1-Preload,8.6,23.7,1720,0,91,4,4.739209248,-3.273638303
Precon1,1-Preload,8.7,23.7,1740,0,95,3,4.725858515,-3.222226851
Precon1,1-Preload,8.8,23.6,1760,0,89,4,4.818392458,-3.194659927
Precon1,1-Preload,8.9,23.6,1780,0,95,4,4.893524769,-3.295132123
Precon1,1-Preload,9,23.6,1800,0,94,-1,4.9439396,-3.365274795
Precon1,1-Preload,9.1,23.6,1820,0,101,4,5.045973378,-3.237918796
Precon1,1-Preload,9.2,23.6,1840,0,96,3,5.078097115,-3.376691553
Precon1,1-Preload,9.3,23.6,1860,0,104,3,5.11812824,-3.485423564
Precon1,1-Preload,9.4,23.6,1880,0,100,3,5.194457707,-3.414789667
Precon1,1-Preload,9.5,23.6,1900,0,105,-2,5.202593409,-3.429288339
Precon1,1-Preload,9.6,23.6,1920,0,100,6,5.318520337,-3.356902418
Precon1,1-Preload,9.7,23.6,1940,0,105,2,5.30599232,-3.496255352
Precon1,1-Preload,9.8,23.6,1960,0,103,2,5.404077114,-3.531679385
Precon1,1-Preload,9.9,23.6,1980,0,108,1,5.435129967,-3.471688214
Precon1,1-Preload,10,23.6,2000,0,105,2,5.473333298,-3.528053454
Precon1,1-Preload,10.1,23.6,2020,0,111,5,5.42651323,-3.509487394
Precon1,1-Preload,10.2,23.6,2040,0,108,4,5.568956374,-3.601060499
Precon1,1-Preload,10.3,23.6,2060,0,114,2,5.655207068,-3.610494527
Precon1,1-Preload,10.4,23.6,2080,0,111,0,5.660755593,-3.570262239
Precon1,1-Preload,10.5,23.6,2100,0,116,1,5.663666845,-3.57577382
Precon1,1-Preload,10.6,23.6,2120,0,112,4,5.664239892,-3.677020147
Precon1,1-Preload,10.7,23.6,2140,0,118,0,5.728146196,-3.62141546
Precon1,1-Preload,10.8,23.6,2160,0,117,3,5.927633533,-3.66295679
Precon1,1-Preload,10.9,23.6,2180,0,120,2,6.054213836,-3.771851604
Precon1,1-Preload,11,23.6,2200,0,120,3,6.040405328,-3.778544845
Precon1,1-Preload,11.1,23.6,2220,0,123,-1,6.055612091,-3.861574106
Precon1,1-Preload,11.2,23.6,2240,0,119,3,6.160821432,-3.625600004
Precon1,1-Preload,11.3,23.6,2260,0,123,3,6.203882722,-3.779127008
Precon1,1-Preload,11.4,23.6,2280,0,123,3,6.28469023,-3.816498341
Precon1,1-Preload,11.5,23.6,2300,0,127,3,6.332669668,-3.854703417
Precon1,1-Preload,11.6,23.6,2320,0,124,5,6.351486119,-3.758503133
Precon1,1-Preload,11.7,23.6,2340,0,131,1,6.432896675,-3.824721234
Precon1,1-Preload,11.8,23.6,2360,0,129,2,6.487105768,-3.920330192
Precon1,1-Preload,11.9,23.6,2380,0,134,0,6.369325361,-3.844638933
Precon1,1-Preload,12,23.6,2400,0,128,5,6.524909424,-3.894960077
Precon1,1-Preload,12.1,23.6,2420,0,135,1,6.667719161,-3.862694166
Precon1,1-Preload,12.2,23.6,2440,0,133,1,6.671092714,-3.887495613
Precon1,1-Preload,12.3,23.6,2460,0,138,3,6.754690795,-3.956451201
Precon1,1-Preload,12.4,23.6,2480,0,129,3,6.737608042,-3.803504016
Precon1,1-Preload,12.5,23.6,2500,0,136,4,6.91847321,-3.756679
Precon1,1-Preload,12.6,23.6,2520,0,137,0,6.945292191,-3.755650108
Precon1,1-Preload,12.7,23.6,2540,0,138,1,6.974734243,-3.718114708
Precon1,1-Preload,12.8,23.6,2560,0,136,4,7.0092979,-3.863083657
Precon1,1-Preload,12.9,23.6,2580,0,142,4,7.151422821,-3.846105921
Precon1,1-Preload,13,23.6,2600,0,143,1,7.109431732,-3.796090522
Precon1,1-Preload,13.1,23.6,2620,0,147,-1,7.168827293,-3.890337096
Precon1,1-Preload,13.2,23.6,2640,0,148,3,7.329064673,-3.812572241
Precon1,1-Preload,13.3,23.6,2660,0,147,-2,7.450095933,-3.755373353
Precon1,1-Preload,13.4,23.6,2680,0,142,1,7.374802103,-3.947340746
Precon1,1-Preload,13.5,23.6,2700,0,142,4,7.457292318,-3.954366275
Precon1,1-Preload,13.6,23.6,2720,0,146,0,7.40357202,-3.832462911
Precon1,1-Preload,13.7,23.6,2740,0,151,4,7.487221342,-3.92298208
Precon1,1-Preload,13.8,23.6,2760,0,153,0,7.49708576,-4.003892008
Precon1,1-Preload,13.9,23.6,2780,0,152,-1,7.556100667,-3.9168986
Precon1,1-Preload,14,23.6,2800,0,158,0,7.65313642,-4.113285174
Precon1,1-Preload,14.1,23.6,2820,0,152,0,7.676413842,-4.088026397
Precon1,1-Preload,14.2,23.6,2840,0,153,4,7.707409149,-4.055806333
Precon1,1-Preload,14.3,23.6,2860,0,160,0,7.760551636,-4.104746636
Precon1,1-Preload,14.4,23.6,2880,0,158,2,7.860984033,-4.05550684
Precon1,1-Preload,14.5,23.6,2900,0,162,2,7.942146824,-4.068919026
Precon1,1-Preload,14.6,23.6,2920,0,163,-1,7.971124024,-4.123648568
Precon1,1-Preload,14.7,23.6,2940,0,160,3,7.954098202,-4.177820495
Precon1,1-Preload,14.8,23.6,2960,0,161,3,8.074052485,-4.076771045
Precon1,1-Preload,14.9,23.6,2980,0,162,2,8.14971764,-4.091730263
Precon1,1-Preload,15,23.6,3000,0,160,2,8.141102798,-4.315431913
Precon1,1-Preload,15.1,23.6,3020,0,170,-1,8.2299125,-4.13877831
Precon1,1-Preload,15.2,23.6,3040,0,164,1,8.28555549,-4.250167536
Precon1,1-Preload,15.3,23.6,3060,0,169,1,8.306979586,-4.127082354
Precon1,1-Preload,15.4,23.6,3080,0,165,4,8.361477258,-4.303890606
Precon1,1-Preload,15.5,23.6,3100,0,171,1,8.452193179,-4.158872486
Precon1,1-Preload,15.6,23.6,3120,0,172,2,8.565551645,-4.206098428
Precon1,1-Preload,15.7,23.6,3140,0,176,2,8.610789478,-4.159783946
Precon1,1-Preload,15.8,23.6,3160,0,171,0,8.558455372,-4.287803167
Precon1,1-Preload,15.9,23.6,3180,0,177,2,8.703793684,-4.496916364
Precon1,1-Preload,16,23.6,3200,0,178,-2,8.724219306,-4.311417449
Precon1,1-Preload,16.1,23.6,3220,0,179,2,8.671867204,-4.327708206
Precon1,1-Preload,16.2,23.6,3240,0,177,2,8.771005451,-4.338174361
Precon1,1-Preload,16.3,23.6,3260,0,181,1,8.894856485,-4.420791206
Precon1,1-Preload,16.4,23.6,3280,0,181,2,8.944087211,-4.342390165
Precon1,1-Preload,16.5,23.6,3300,0,180,4,9.043599563,-4.464524888
Precon1,1-Preload,16.6,23.6,3320,0,180,3,9.048511957,-4.457595378
Precon1,1-Preload,16.7,23.6,3340,0,182,1,9.133957044,-4.379677988
Precon1,1-Preload,16.8,23.6,3360,0,187,4,9.290853923,-4.334943153
Precon1,1-Preload,16.9,23.6,3380,0,184,1,9.227448844,-4.351980669
Precon1,1-Preload,17,23.6,3400,0,186,2,9.217902167,-4.504760863
Precon1,1-Preload,17.1,23.6,3420,0,191,-1,9.417802103,-4.481076932
Precon1,1-Preload,17.2,23.6,3440,0,186,2,9.424012008,-4.408717106
Precon1,1-Preload,17.3,23.6,3460,0,192,0,9.47140642,-4.465889479
Precon1,1-Preload,17.4,23.6,3480,0,188,2,9.4970088,-4.630072512
Precon1,1-Preload,17.5,23.6,3500,0,194,-1,9.526190854,-4.519446311
Precon1,1-Preload,17.6,23.6,3520,0,193,1,9.569724195,-4.631012922
Precon1,1-Preload,17.7,23.6,3540,0,199,2,9.644181894,-4.641249797
Precon1,1-Preload,17.8,23.6,3560,0,192,2,9.695645803,-4.632327265
Precon1,1-Preload,17.9,23.6,3580,0,194,2,9.708042837,-4.666311645
Precon1,1-Preload,18,23.6,3600,0,200,1,9.771941928,-4.645199011
Precon1,1-Preload,18.1,23.6,3620,0,205,1,9.929209532,-4.727228508
Precon1,1-Preload,18.2,23.6,3640,0,195,2,9.940128513,-4.642932178
Precon1,1-Preload,18.3,23.6,3660,0,200,2,10.04393498,-4.759541892
Precon1,1-Preload,18.4,23.6,3680,0,205,2,10.01313007,-4.774649578
Precon1,1-Preload,18.5,23.6,3700,0,205,1,10.09341433,-4.704138883
Precon1,1-Preload,18.6,23.6,3720,0,204,6,10.1895541,-4.876490288
Precon1,1-Preload,18.7,23.6,3740,0,208,-2,10.21848251,-4.828902603
Precon1,1-Preload,18.8,23.6,3760,0,208,4,10.36498791,-4.9627857
Precon1,1-Preload,18.9,23.6,3780,0,210,2,10.37384176,-4.921674033
Precon1,1-Preload,19,23.6,3800,0,208,2,10.40801744,-4.873486776
Precon1,1-Preload,19.1,23.6,3820,0,209,1,10.33754335,-5.015257488
Precon1,1-Preload,19.2,23.6,3840,0,212,3,10.49211442,-4.911922183
Precon1,1-Preload,19.3,23.6,3860,0,212,1,10.52420829,-4.961393934
Precon1,1-Preload,19.4,23.6,3880,0,208,4,10.69054453,-4.952940232
Precon1,1-Preload,19.5,23.6,3900,0,216,1,10.61619748,-5.021569891
Precon1,1-Preload,19.6,23.6,3920,0,214,2,10.85840322,-5.006029055
Precon1,1-Preload,19.7,23.6,3940,0,220,-1,10.7703512,-5.07403646
Precon1,1-Preload,19.8,23.6,3960,0,213,4,10.79648152,-5.087685365
Precon1,1-Preload,19.9,23.6,3980,0,221,-4,10.85927427,-5.076368455
Precon1,1-Preload,20,23.6,4000,0,221,0,10.9463672,-5.158043514
Precon1,1-Preload,20.1,23.6,4020,0,226,-2,10.90471731,-5.080295914
Precon1,1-Preload,20.2,23.6,4040,0,219,-1,11.07272129,-5.19216194
Precon1,1-Preload,20.3,23.6,4060,0,227,-2,11.03692221,-5.157531615
Precon1,1-Preload,20.4,23.6,4080,0,226,-2,11.15802426,-5.202049094
Precon1,1-Preload,20.5,23.6,4100,0,225,0,11.21357799,-5.110005581
Precon1,1-Preload,20.6,23.6,4120,0,225,0,11.27011873,-5.193502463
Precon1,1-Preload,20.7,23.6,4140,0,229,0,11.29791882,-5.168776304
Precon1,1-Preload,20.8,23.6,4160,0,232,-2,11.37401502,-5.154385563
Precon1,1-Preload,20.9,23.6,4180,0,232,-1,11.43454128,-5.251463633
Precon1,1-Preload,21,23.6,4200,0,225,2,11.58368959,-5.285466448
Precon1,1-Preload,21.1,23.6,4220,0,234,1,11.55597301,-5.261594043
Precon1,1-Preload,21.2,23.6,4240,0,235,-1,11.58993522,-5.351876762
Precon1,1-Preload,21.3,23.6,4260,0,236,-1,11.63222874,-5.336850315
Precon1,1-Preload,21.4,23.6,4280,0,230,2,11.77670744,-5.332700804
Precon1,1-Preload,21.5,23.6,4300,0,236,-1,11.79067092,-5.24733521
Precon1,1-Preload,21.6,23.6,4320,0,236,-1,11.74663356,-5.32700193
Precon1,1-Preload,21.7,23.6,4340,0,241,-1,11.8461649,-5.336209249
Precon1,1-Preload,21.8,23.6,4360,0,234,1,11.95702844,-5.435692221
Precon1,1-Preload,21.9,23.6,4380,0,238,-3,12.01686794,-5.454904624
Precon1,1-Preload,22,23.6,4400,0,242,1,12.02569462,-5.412482863
Precon1,1-Preload,22.1,23.6,4420,0,245,3,12.02902556,-5.375645936
Precon1,1-Preload,22.2,23.6,4440,0,242,0,12.06443272,-5.402830103
Precon1,1-Preload,22.3,23.6,4460,0,249,2,12.182123,-5.43626306
Precon1,1-Preload,22.4,23.6,4480,0,248,1,12.25801849,-5.479630051
Precon1,1-Preload,22.5,23.6,4500,0,248,-1,12.29467964,-5.386709857
Precon1,1-Preload,22.6,23.6,4520,0,246,0,12.43149019,-5.537980693
Precon1,1-Preload,22.7,23.6,4540,0,252,-1,12.44215556,-5.538114816
Precon1,1-Preload,22.8,23.6,4560,0,251,-1,12.4074868,-5.52740515
Precon1,1-Preload,22.9,23.6,4580,0,252,-2,12.52241176,-5.60820825
Precon1,1-Preload,23,23.6,4600,0,248,1,12.55391873,-5.499789184
Precon1,1-Preload,23.1,23.6,4620,0,255,1,12.67483776,-5.555180231
Precon1,1-Preload,23.2,23.6,4640,0,251,1,12.74958548,-5.607325732
Precon1,1-Preload,23.3,23.6,4660,0,260,-1,12.8194835,-5.612785629
Precon1,1-Preload,23.4,23.6,4680,0,254,3,12.79816935,-5.757248575
Precon1,1-Preload,23.5,23.6,4700,0,258,1,12.98608819,-5.661005687
Precon1,1-Preload,23.6,23.6,4720,0,256,2,12.98609793,-5.574118972
Precon1,1-Preload,23.7,23.6,4740,0,262,0,13.00119233,-5.653865154
Precon1,1-Preload,23.8,23.6,4760,0,258,2,13.04160614,-5.579235796
Precon1,1-Preload,23.9,23.6,4780,0,261,-2,12.98811061,-5.67988687
Precon1,1-Preload,24,23.6,4800,0,264,1,13.15885404,-5.698019544
Precon1,1-Preload,24.1,23.6,4820,0,266,3,13.13267764,-5.728506409
Precon1,1-Preload,24.2,23.6,4840,0,266,3,13.19869898,-5.671757766
Precon1,1-Preload,24.3,23.6,4860,0,268,-1,13.32199332,-5.798623064
Precon1,1-Preload,24.4,23.6,4880,0,268,3,13.42222401,-5.655794631
Precon1,1-Preload,24.5,23.6,4900,0,272,3,13.31558325,-5.778134679
Precon1,1-Preload,24.6,23.6,4920,0,265,1,13.54675472,-5.76150789
Precon1,1-Preload,24.7,23.6,4940,0,274,-1,13.55711475,-5.778909023
Precon1,1-Preload,24.8,23.6,4960,0,274,1,13.47433492,-5.876110648
Precon1,1-Preload,24.9,23.6,4980,0,276,2,13.66779228,-5.856784391
Precon1,1-Preload,25,23.6,5000,0,273,2,13.60144686,-5.970115489
Precon1,1-Preload,25.1,23.6,5020,0,280,3,13.67693324,-5.881200145
Precon1,1-Preload,25.2,23.6,5040,0,279,0,13.75788682,-6.04796564
Precon1,1-Preload,25.3,23.6,5060,0,280,2,13.85099418,-5.927825854
Precon1,1-Preload,25.4,23.6,5080,0,278,4,13.77176982,-5.948837665
Precon1,1-Preload,25.5,23.6,5100,0,283,4,13.93150293,-5.977776682
Precon1,1-Preload,25.6,23.6,5120,0,283,-1,14.08390485,-5.970937904
Precon1,1-Preload,25.7,23.6,5140,0,284,2,14.02006825,-5.906615095
Precon1,1-Preload,25.8,23.6,5160,0,283,5,14.07886096,-6.018149128
Precon1,1-Preload,25.9,23.6,5180,0,289,1,14.24412032,-6.060871376
Precon1,1-Preload,26,23.6,5200,0,291,-1,14.19365708,-5.852224085
Precon1,1-Preload,26.1,23.6,5220,0,288,0,14.25450235,-5.998279689
Precon1,1-Preload,26.2,23.6,5240,0,287,5,14.36873453,-5.932884892
Precon1,1-Preload,26.3,23.6,5260,0,288,2,14.47015249,-5.913950309
Precon1,1-Preload,26.4,23.6,5280,0,293,2,14.41834662,-5.961122707
Precon1,1-Preload,26.5,23.6,5300,0,295,2,14.44695971,-6.049528309
Precon1,1-Preload,26.6,23.6,5320,0,288,2,14.50115176,-6.017304637
Precon1,1-Preload,26.7,23.6,5340,0,295,1,14.53116039,-6.08165969
Precon1,1-Preload,26.8,23.6,5360,0,299,3,14.64582528,-5.99820942
Precon1,1-Preload,26.9,23.6,5380,0,296,1,14.69562418,-6.058585668
Precon1,1-Preload,27,23.6,5400,0,296,4,14.71652172,-6.273086099
Precon1,1-Preload,27.1,23.6,5420,0,300,0,14.8675451,-6.161931888
Precon1,1-Preload,27.2,23.6,5440,0,301,-2,14.82961771,-6.117395687
Precon1,1-Preload,27.3,23.6,5460,0,302,1,14.9044186,-6.085227635
Precon1,1-Preload,27.4,23.6,5480,0,300,-2,15.04162819,-6.105338953
Precon1,1-Preload,27.5,23.6,5500,0,305,-1,15.00245864,-6.102120664
Precon1,1-Preload,27.6,23.6,5520,0,305,0,15.10740174,-6.211934806
Precon1,1-Preload,27.7,23.6,5540,0,305,0,15.20437535,-6.097190097
Precon1,1-Preload,27.8,23.6,5560,0,306,-2,15.17413809,-6.275175314
Precon1,1-Preload,27.9,23.6,5580,0,310,1,15.18433839,-6.414079575
Precon1,1-Preload,28,23.6,5600,0,311,-3,15.25900019,-6.456029464
Precon1,1-Preload,28.1,23.6,5620,0,315,-4,15.36485826,-6.458310427
Precon1,1-Preload,28.2,23.6,5640,0,311,0,15.35651966,-6.485442256
Precon1,1-Preload,28.3,23.6,5660,0,314,1,15.47490509,-6.487362184
Precon1,1-Preload,28.4,23.6,5680,0,314,-1,15.47084174,-6.404944882
Precon1,1-Preload,28.5,23.6,5700,0,319,-1,15.60071961,-6.346619436
Precon1,1-Preload,28.6,23.6,5720,0,316,0,15.66097493,-6.482564872
Precon1,1-Preload,28.7,23.6,5740,0,321,-6,15.6877004,-6.579046601
Precon1,1-Preload,28.8,23.6,5760,0,324,-3,15.82171849,-6.531884128
Precon1,1-Preload,28.9,23.6,5780,0,324,-5,15.81870884,-6.439826813
Precon1,1-Preload,29,23.6,5800,0,321,-3,15.83332806,-6.506984221
Precon1,1-Preload,29.1,23.6,5820,0,323,-1,15.95845917,-6.421821515
Precon1,1-Preload,29.2,23.6,5840,0,324,-1,15.91491386,-6.31039038
Precon1,1-Preload,29.3,23.6,5860,0,328,-1,15.97185788,-6.509957688
Precon1,1-Preload,29.4,23.6,5880,0,325,-1,16.05885645,-6.260119933
Precon1,1-Preload,29.5,23.6,5900,0,325,-2,16.07404818,-6.442816027
Precon1,1-Preload,29.6,23.6,5920,0,329,-4,16.14560264,-6.376423857
Precon1,1-Preload,29.7,23.6,5940,0,331,0,16.24337159,-6.536147667
Precon1,1-Preload,29.8,23.6,5960,0,326,-1,16.27404815,-6.408176992
Precon1,1-Preload,29.9,23.6,5980,0,334,-2,16.43625746,-6.490653998
Precon1,1-Preload,30,23.6,6000,0,332,0,16.47522704,-6.480445282
Precon1,1-Preload,30.1,23.6,6020,0,336,-1,16.37377933,-6.424429525
Precon1,1-Preload,30.2,23.6,6040,0,334,-3,16.41095521,-6.578856875
Precon1,1-Preload,30.3,23.6,6060,0,335,-2,16.53798075,-6.677688442
Precon1,1-Preload,30.4,23.6,6080,0,342,-1,16.55784948,-6.582082278
Precon1,1-Preload,30.5,23.6,6100,0,341,-4,16.63624528,-6.655049705
Precon1,1-Preload,30.6,23.6,6120,0,336,-3,16.60275324,-6.625040094
Precon1,1-Preload,30.7,23.6,6140,0,345,-2,16.78298028,-6.601427554
Precon1,1-Preload,30.8,23.6,6160,0,345,-1,16.78542079,-6.699019618
Precon1,1-Preload,30.9,23.6,6180,0,341,1,16.90378929,-6.713912547
Precon1,1-Preload,31,23.6,6200,0,339,1,16.9419889,-6.747846477
Precon1,1-Preload,31.1,23.6,6220,0,348,-1,16.945353,-6.726357879
Precon1,1-Preload,31.2,23.6,6240,0,348,-2,17.04275255,-6.719631482
Precon1,1-Preload,31.3,23.6,6260,0,352,0,17.02070584,-6.647430264
Precon1,1-Preload,31.4,23.6,6280,0,347,-1,17.18746048,-6.674975003
Precon1,1-Preload,31.5,23.6,6300,0,354,-1,17.14437145,-6.693922926
Precon1,1-Preload,31.6,23.6,6320,0,352,-1,17.20196027,-6.684348226
Precon1,1-Preload,31.7,23.6,6340,0,350,-1,17.23843121,-6.756187964
Precon1,1-Preload,31.8,23.6,6360,0,354,0,17.25961366,-6.672987327
Precon1,1-Preload,31.9,23.6,6380,0,357,-2,17.43359589,-6.702584547
Precon1,1-Preload,32,23.6,6400,0,359,-2,17.41590052,-6.77265935
Precon1,1-Preload,32.1,23.6,6420,0,357,-3,17.53353775,-6.81263419
Precon1,1-Preload,32.2,23.6,6440,0,357,0,17.57551838,-6.92202307
Precon1,1-Preload,32.3,23.6,6460,0,358,0,17.49555543,-6.828363715
Precon1,1-Preload,32.4,23.6,6480,0,364,-3,17.64118273,-6.765493764
Precon1,1-Preload,32.5,23.6,6500,0,364,-3,17.78461419,-6.665897776
Precon1,1-Preload,32.6,23.6,6520,0,362,0,17.74165315,-6.787003466
Precon1,1-Preload,32.7,23.6,6540,0,363,-5,17.86172695,-6.736183606
Precon1,1-Preload,32.8,23.6,6560,0,369,-5,17.90415623,-7.012561275
Precon1,1-Preload,32.9,23.6,6580,0,366,-5,17.89395506,-6.883941888
Precon1,1-Preload,33,23.6,6600,0,363,-3,18.10208628,-6.924919488
Precon1,1-Preload,33.1,23.6,6620,0,372,-7,18.08432933,-6.922017549
Precon1,1-Preload,33.2,23.6,6640,0,376,-4,18.10600316,-6.886209046
Precon1,1-Preload,33.3,23.6,6660,0,371,-1,18.12648295,-6.904007925
Precon1,1-Preload,33.4,23.6,6680,0,371,-1,18.18020421,-6.904325976
Precon1,1-Preload,33.5,23.6,6700,0,376,-3,18.10278059,-6.938916055
Precon1,1-Preload,33.6,23.6,6720,0,376,-3,18.22893569,-6.86324667
Precon1,1-Preload,33.7,23.6,6740,0,383,-7,18.25406682,-7.031925171
Precon1,1-Preload,33.8,23.6,6760,0,377,-1,18.44123548,-6.959321106
